daily_vaccinations,daily_vaccinations_per_million,Cluster
4307.0,97.0,1
4307.0,97.0,1
4307.0,97.0,1
4307.0,97.0,1
,,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
60.0,776.0,1
55.0,711.0,1
50.0,646.0,1
44.0,569.0,1
39.0,504.0,1
34.0,440.0,1
28.0,362.0,1
28.0,362.0,1
28.0,362.0,1
48.0,621.0,1
68.0,879.0,1
74.0,957.0,1
81.0,1047.0,1
87.0,1125.0,1
94.0,1215.0,1
100.0,1293.0,1
87.0,1125.0,1
74.0,957.0,1
71.0,918.0,1
67.0,866.0,1
64.0,827.0,1
60.0,776.0,1
57.0,737.0,1
56.0,724.0,1
55.0,711.0,1
63.0,814.0,1
72.0,931.0,1
80.0,1034.0,1
89.0,1151.0,1
97.0,1254.0,1
103.0,1332.0,1
108.0,1396.0,1
108.0,1396.0,1
108.0,1396.0,1
108.0,1396.0,1
186.0,2405.0,1
264.0,3413.0,1
347.0,4486.0,1
430.0,5559.0,0
513.0,6632.0,0
596.0,7705.0,0
679.0,8778.0,0
619.0,8002.0,0
559.0,7227.0,0
493.0,6373.0,0
428.0,5533.0,0
357.0,4615.0,1
287.0,3710.0,1
217.0,2805.0,1
212.0,2741.0,1
207.0,2676.0,1
202.0,2611.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
197.0,2547.0,1
573.0,7408.0,0
588.0,7601.0,0
603.0,7795.0,0
619.0,8002.0,0
634.0,8196.0,0
649.0,8390.0,0
664.0,8584.0,0
542.0,7007.0,0
649.0,8390.0,0
755.0,9760.0,0
862.0,11144.0,0
969.0,12527.0,0
1075.0,13897.0,0
1182.0,15280.0,0
1050.0,13574.0,0
943.0,12191.0,0
835.0,10795.0,0
728.0,9411.0,0
621.0,8028.0,0
513.0,6632.0,0
406.0,5249.0,1
298.0,3852.0,1
264.0,3413.0,1
229.0,2960.0,1
194.0,2508.0,1
159.0,2055.0,1
124.0,1603.0,1
89.0,1151.0,1
54.0,698.0,1
102.0,1319.0,1
151.0,1952.0,1
199.0,2573.0,1
248.0,3206.0,1
296.0,3827.0,1
345.0,4460.0,1
393.0,5081.0,1
351.0,4538.0,1
309.0,3995.0,1
267.0,3452.0,1
224.0,2896.0,1
182.0,2353.0,1
140.0,1810.0,1
98.0,1267.0,1
120.0,1551.0,1
143.0,1849.0,1
166.0,2146.0,1
189.0,2443.0,1
212.0,2741.0,1
234.0,3025.0,1
257.0,3322.0,1
257.0,3322.0,1
257.0,3322.0,1
257.0,3322.0,1
257.0,3322.0,1
257.0,3322.0,1
257.0,3322.0,1
257.0,3322.0,1
334.0,4318.0,1
410.0,5300.0,1
487.0,6296.0,0
564.0,7291.0,0
640.0,8274.0,0
717.0,9269.0,0
794.0,10264.0,0
877.0,11337.0,0
960.0,12410.0,0
1043.0,13483.0,0
1127.0,14569.0,0
1210.0,15642.0,0
1293.0,16715.0,0
1376.0,17788.0,0
1428.0,18461.0,0
1479.0,19120.0,0
1531.0,19792.0,0
1582.0,20451.0,0
1634.0,21124.0,0
1685.0,21783.0,0
1737.0,22455.0,0
1592.0,20581.0,0
1447.0,18706.0,0
1303.0,16845.0,0
1158.0,14970.0,0
1013.0,13096.0,0
868.0,11221.0,0
723.0,9347.0,0
637.0,8235.0,0
551.0,7123.0,0
465.0,6011.0,0
379.0,4900.0,1
293.0,3788.0,1
207.0,2676.0,1
121.0,1564.0,1
121.0,1564.0,1
121.0,1564.0,1
121.0,1564.0,1
121.0,1564.0,1
121.0,1564.0,1
121.0,1564.0,1
121.0,1564.0,1
355.0,4589.0,1
589.0,7614.0,0
824.0,10652.0,0
1058.0,13677.0,0
1293.0,16715.0,0
1527.0,19740.0,0
1762.0,22778.0,0
1554.0,20089.0,0
1346.0,17401.0,0
1138.0,14712.0,0
930.0,12023.0,0
721.0,9321.0,0
513.0,6632.0,0
305.0,3943.0,1
305.0,3943.0,1
305.0,3943.0,1
305.0,3943.0,1
305.0,3943.0,1
305.0,3943.0,1
305.0,3943.0,1
316.0,4085.0,1
327.0,4227.0,1
338.0,4370.0,1
349.0,4512.0,1
360.0,4654.0,1
371.0,4796.0,1
381.0,4925.0,1
381.0,4925.0,1
381.0,4925.0,1
381.0,4925.0,1
381.0,4925.0,1
381.0,4925.0,1
381.0,4925.0,1
381.0,4925.0,1
370.0,4783.0,1
359.0,4641.0,1
348.0,4499.0,1
337.0,4357.0,1
326.0,4214.0,1
315.0,4072.0,1
304.0,3930.0,1
304.0,3930.0,1
304.0,3930.0,1
304.0,3930.0,1
304.0,3930.0,1
304.0,3930.0,1
304.0,3930.0,1
304.0,3930.0,1
292.0,3775.0,1
280.0,3620.0,1
267.0,3452.0,1
255.0,3297.0,1
243.0,3141.0,1
231.0,2986.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
218.0,2818.0,1
201.0,2598.0,1
183.0,2366.0,1
165.0,2133.0,1
147.0,1900.0,1
130.0,1681.0,1
112.0,1448.0,1
94.0,1215.0,1
90.0,1163.0,1
86.0,1112.0,1
82.0,1060.0,1
78.0,1008.0,1
74.0,957.0,1
70.0,905.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
66.0,853.0,1
64.0,827.0,1
62.0,802.0,1
61.0,789.0,1
59.0,763.0,1
57.0,737.0,1
56.0,724.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
54.0,698.0,1
236.0,3051.0,1
417.0,5391.0,0
599.0,7744.0,0
781.0,10096.0,0
963.0,12449.0,0
1144.0,14789.0,0
1326.0,17142.0,0
1152.0,14893.0,0
978.0,12643.0,0
805.0,10407.0,0
631.0,8157.0,0
457.0,5908.0,0
284.0,3671.0,1
110.0,1422.0,1
110.0,1422.0,1
110.0,1422.0,1
110.0,1422.0,1
110.0,1422.0,1
110.0,1422.0,1
110.0,1422.0,1
110.0,1422.0,1
218.0,2818.0,1
326.0,4214.0,1
434.0,5611.0,0
542.0,7007.0,0
650.0,8403.0,0
758.0,9799.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
865.0,11182.0,0
839.0,10846.0,0
813.0,10510.0,0
787.0,10174.0,0
760.0,9825.0,0
734.0,9489.0,0
708.0,9153.0,0
682.0,8817.0,0
602.0,7782.0,0
523.0,6761.0,0
444.0,5740.0,0
364.0,4706.0,1
285.0,3684.0,1
206.0,2663.0,1
126.0,1629.0,1
126.0,1629.0,1
126.0,1629.0,1
126.0,1629.0,1
126.0,1629.0,1
126.0,1629.0,1
126.0,1629.0,1
126.0,1629.0,1
118.0,1525.0,1
109.0,1409.0,1
100.0,1293.0,1
92.0,1189.0,1
83.0,1073.0,1
74.0,957.0,1
65.0,840.0,1
237.0,3064.0,1
409.0,5287.0,1
580.0,7498.0,0
752.0,9722.0,0
923.0,11932.0,0
1095.0,14156.0,0
1266.0,16366.0,0
1090.0,14091.0,0
914.0,11816.0,0
738.0,9541.0,0
562.0,7265.0,0
386.0,4990.0,1
210.0,2715.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
34.0,440.0,1
,,1
881.0,26.0,1
881.0,26.0,1
881.0,26.0,1
881.0,26.0,1
881.0,26.0,1
881.0,26.0,1
881.0,26.0,1
1367.0,40.0,1
1853.0,55.0,1
2339.0,69.0,1
2825.0,83.0,1
3311.0,98.0,1
3797.0,112.0,1
4283.0,126.0,1
4283.0,126.0,1
4283.0,126.0,1
4283.0,126.0,1
4577.0,135.0,1
4870.0,144.0,1
5163.0,152.0,1
5457.0,161.0,1
5750.0,169.0,1
6044.0,178.0,1
6681.0,197.0,1
7025.0,207.0,1
7369.0,217.0,1
7713.0,227.0,1
8057.0,237.0,1
8060.0,238.0,1
8062.0,238.0,1
7720.0,228.0,1
7379.0,217.0,1
7037.0,207.0,1
6695.0,197.0,1
6354.0,187.0,1
6354.0,187.0,1
7271.0,214.0,1
8188.0,241.0,1
9105.0,268.0,1
10022.0,295.0,1
10939.0,322.0,1
12710.0,375.0,1
14481.0,427.0,1
15335.0,452.0,1
16189.0,477.0,1
17043.0,502.0,1
17897.0,527.0,1
18751.0,553.0,1
18751.0,553.0,1
18247.0,538.0,1
17743.0,523.0,1
17240.0,508.0,1
16736.0,493.0,1
15337.0,452.0,1
13939.0,411.0,1
12540.0,370.0,1
11645.0,343.0,1
10750.0,317.0,1
9854.0,290.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8959.0,264.0,1
8987.0,265.0,1
9015.0,266.0,1
9043.0,266.0,1
9071.0,267.0,1
9099.0,268.0,1
9127.0,269.0,1
11468.0,338.0,1
13781.0,406.0,1
16093.0,474.0,1
17712.0,522.0,1
19332.0,570.0,1
20951.0,617.0,1
22570.0,665.0,1
21876.0,645.0,1
19662.0,579.0,1
17448.0,514.0,1
15928.0,469.0,1
14408.0,425.0,1
12888.0,380.0,1
13652.0,402.0,1
14416.0,425.0,1
16700.0,492.0,1
18985.0,559.0,1
21269.0,627.0,1
23554.0,694.0,1
25838.0,761.0,1
25838.0,761.0,1
29769.0,877.0,1
33700.0,993.0,1
32630.0,962.0,1
31560.0,930.0,1
30491.0,899.0,1
29421.0,867.0,1
28351.0,835.0,1
22609.0,666.0,1
16866.0,497.0,1
16125.0,475.0,1
15384.0,453.0,1
14642.0,431.0,1
13897.0,410.0,1
13152.0,388.0,1
13148.0,387.0,1
13143.0,387.0,1
13249.0,390.0,1
13354.0,394.0,1
13460.0,397.0,1
13570.0,400.0,1
12207.0,360.0,1
10845.0,320.0,1
9483.0,279.0,1
8011.0,236.0,1
6539.0,193.0,1
5067.0,149.0,1
3595.0,106.0,1
3995.0,118.0,1
4394.0,129.0,1
4794.0,141.0,1
5193.0,153.0,1
5593.0,165.0,1
5992.0,177.0,1
6392.0,188.0,1
6179.0,182.0,1
5967.0,176.0,1
5755.0,170.0,1
5542.0,163.0,1
5330.0,157.0,1
5117.0,151.0,1
4905.0,145.0,1
5038.0,148.0,1
5171.0,152.0,1
5304.0,156.0,1
5436.0,160.0,1
5569.0,164.0,1
5702.0,168.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5835.0,172.0,1
5371.0,158.0,1
4907.0,145.0,1
4443.0,131.0,1
3980.0,117.0,1
3516.0,104.0,1
3052.0,90.0,1
2869.0,85.0,1
3151.0,93.0,1
3432.0,101.0,1
3713.0,109.0,1
3995.0,118.0,1
4276.0,126.0,1
4557.0,134.0,1
4856.0,143.0,1
5154.0,152.0,1
5452.0,161.0,1
5751.0,169.0,1
7600.0,224.0,1
9449.0,278.0,1
11297.0,333.0,1
12848.0,379.0,1
14398.0,424.0,1
18444.0,544.0,1
22489.0,663.0,1
24985.0,736.0,1
27480.0,810.0,1
29975.0,883.0,1
32470.0,957.0,1
34965.0,1030.0,1
35442.0,1044.0,1
35918.0,1058.0,1
36395.0,1073.0,1
36871.0,1087.0,1
37348.0,1101.0,1
37824.0,1115.0,1
38301.0,1129.0,1
38301.0,1129.0,1
38301.0,1129.0,1
38301.0,1129.0,1
39094.0,1152.0,1
39886.0,1175.0,1
40679.0,1199.0,1
41472.0,1222.0,1
42265.0,1246.0,1
43057.0,1269.0,1
43850.0,1292.0,1
43850.0,1292.0,1
43994.0,1296.0,1
44138.0,1301.0,1
44282.0,1305.0,1
44426.0,1309.0,1
44570.0,1313.0,1
44714.0,1318.0,1
44858.0,1322.0,1
49646.0,1463.0,1
54435.0,1604.0,1
59224.0,1745.0,1
64012.0,1886.0,1
68801.0,2028.0,1
73590.0,2169.0,1
78378.0,2310.0,1
78378.0,2310.0,1
78378.0,2310.0,1
78378.0,2310.0,1
78378.0,2310.0,1
78378.0,2310.0,1
76086.0,2242.0,1
73793.0,2175.0,1
71500.0,2107.0,1
69207.0,2039.0,1
66915.0,1972.0,1
64622.0,1904.0,1
81141.0,2391.0,1
99953.0,2946.0,1
118764.0,3500.0,1
137576.0,4054.0,1
159842.0,4710.0,1
182109.0,5367.0,0
183173.0,5398.0,0
165426.0,4875.0,1
147679.0,4352.0,1
129932.0,3829.0,1
118217.0,3484.0,1
103047.0,3037.0,1
81748.0,2409.0,1
81651.0,2406.0,1
81554.0,2403.0,1
81456.0,2400.0,1
81359.0,2398.0,1
75230.0,2217.0,1
69101.0,2036.0,1
76345.0,2250.0,1
83589.0,2463.0,1
90833.0,2677.0,1
98076.0,2890.0,1
105320.0,3104.0,1
115432.0,3402.0,1
125543.0,3700.0,1
128410.0,3784.0,1
131277.0,3869.0,1
122845.0,3620.0,1
114414.0,3372.0,1
105982.0,3123.0,1
94683.0,2790.0,1
83384.0,2457.0,1
72085.0,2124.0,1
60786.0,1791.0,1
79068.0,2330.0,1
97350.0,2869.0,1
115632.0,3408.0,1
117807.0,3472.0,1
119983.0,3536.0,1
122159.0,3600.0,1
128139.0,3776.0,1
115837.0,3414.0,1
103534.0,3051.0,1
91232.0,2689.0,1
95036.0,2801.0,1
98840.0,2913.0,1
102644.0,3025.0,1
102644.0,3025.0,1
94073.0,2772.0,1
85503.0,2520.0,1
76932.0,2267.0,1
68362.0,2015.0,1
68055.0,2006.0,1
67749.0,1997.0,1
67442.0,1987.0,1
72914.0,2149.0,1
78386.0,2310.0,1
83858.0,2471.0,1
89330.0,2632.0,1
86538.0,2550.0,1
83747.0,2468.0,1
75812.0,2234.0,1
70669.0,2083.0,1
65526.0,1931.0,1
60383.0,1779.0,1
55240.0,1628.0,1
50098.0,1476.0,1
44955.0,1325.0,1
44955.0,1325.0,1
47721.0,1406.0,1
50487.0,1488.0,1
53253.0,1569.0,1
56019.0,1651.0,1
58786.0,1732.0,1
61552.0,1814.0,1
64318.0,1895.0,1
58842.0,1734.0,1
53366.0,1573.0,1
47890.0,1411.0,1
42414.0,1250.0,1
36937.0,1089.0,1
31461.0,927.0,1
25985.0,766.0,1
43905.0,1294.0,1
61825.0,1822.0,1
68018.0,2004.0,1
74210.0,2187.0,1
80403.0,2369.0,1
86596.0,2552.0,1
105234.0,3101.0,1
105952.0,3122.0,1
104233.0,3072.0,1
114241.0,3367.0,1
124250.0,3662.0,1
134258.0,3956.0,1
144266.0,4251.0,1
141829.0,4180.0,1
139392.0,4108.0,1
139392.0,4108.0,1
139392.0,4108.0,1
137872.0,4063.0,1
136353.0,4018.0,1
134833.0,3973.0,1
133314.0,3929.0,1
131795.0,3884.0,1
124771.0,3677.0,1
117747.0,3470.0,1
112242.0,3308.0,1
106738.0,3145.0,1
101233.0,2983.0,1
92346.0,2721.0,1
83460.0,2460.0,1
80077.0,2360.0,1
76695.0,2260.0,1
73312.0,2160.0,1
69930.0,2061.0,1
66547.0,1961.0,1
66485.0,1959.0,1
66423.0,1957.0,1
66361.0,1956.0,1
66299.0,1954.0,1
66237.0,1952.0,1
66175.0,1950.0,1
63965.0,1885.0,1
61817.0,1822.0,1
59669.0,1758.0,1
57521.0,1695.0,1
55373.0,1632.0,1
53225.0,1569.0,1
51077.0,1505.0,1
50451.0,1487.0,1
49825.0,1468.0,1
49199.0,1450.0,1
48573.0,1431.0,1
47947.0,1413.0,1
47321.0,1395.0,1
46695.0,1376.0,1
46695.0,1376.0,1
45192.0,1332.0,1
43688.0,1287.0,1
42185.0,1243.0,1
40682.0,1199.0,1
39178.0,1155.0,1
37675.0,1110.0,1
37541.0,1106.0,1
38911.0,1147.0,1
40281.0,1187.0,1
41651.0,1227.0,1
43021.0,1268.0,1
44391.0,1308.0,1
45761.0,1349.0,1
45761.0,1349.0,1
45761.0,1349.0,1
44105.0,1300.0,1
42450.0,1251.0,1
40794.0,1202.0,1
39138.0,1153.0,1
37482.0,1105.0,1
35827.0,1056.0,1
34171.0,1007.0,1
34171.0,1007.0,1
,,1
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
149.0,9851.0,0
331.0,21884.0,0
323.0,21355.0,0
316.0,20893.0,0
309.0,20430.0,0
301.0,19901.0,0
294.0,19438.0,0
286.0,18909.0,0
97.0,6413.0,0
97.0,6413.0,0
97.0,6413.0,0
97.0,6413.0,0
97.0,6413.0,0
97.0,6413.0,0
93.0,6149.0,0
89.0,5884.0,0
86.0,5686.0,0
82.0,5421.0,0
78.0,5157.0,1
74.0,4893.0,1
70.0,4628.0,1
70.0,4628.0,1
70.0,4628.0,1
70.0,4628.0,1
70.0,4628.0,1
71.0,4694.0,1
71.0,4694.0,1
72.0,4760.0,1
73.0,4826.0,1
71.0,4694.0,1
69.0,4562.0,1
68.0,4496.0,1
65.0,4298.0,1
63.0,4165.0,1
60.0,3967.0,1
53.0,3504.0,1
47.0,3107.0,1
42.0,2777.0,1
36.0,2380.0,1
31.0,2050.0,1
26.0,1719.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
20.0,1322.0,1
33.0,2182.0,1
45.0,2975.0,1
57.0,3769.0,1
69.0,4562.0,1
82.0,5421.0,0
94.0,6215.0,0
106.0,7008.0,0
106.0,7008.0,0
106.0,7008.0,0
106.0,7008.0,0
127.0,8397.0,0
148.0,9785.0,0
169.0,11174.0,0
190.0,12562.0,0
211.0,13950.0,0
232.0,15339.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
253.0,16727.0,0
233.0,15405.0,0
212.0,14017.0,0
192.0,12694.0,0
171.0,11306.0,0
151.0,9983.0,0
130.0,8595.0,0
110.0,7273.0,0
110.0,7273.0,0
110.0,7273.0,0
110.0,7273.0,0
110.0,7273.0,0
96.0,6347.0,0
83.0,5488.0,0
70.0,4628.0,1
56.0,3702.0,1
43.0,2843.0,1
30.0,1983.0,1
16.0,1058.0,1
22.0,1455.0,1
27.0,1785.0,1
33.0,2182.0,1
38.0,2512.0,1
43.0,2843.0,1
49.0,3240.0,1
54.0,3570.0,1
52.0,3438.0,1
49.0,3240.0,1
47.0,3107.0,1
45.0,2975.0,1
42.0,2777.0,1
40.0,2645.0,1
37.0,2446.0,1
44.0,2909.0,1
51.0,3372.0,1
57.0,3769.0,1
64.0,4231.0,1
71.0,4694.0,1
78.0,5157.0,1
84.0,5554.0,0
86.0,5686.0,0
88.0,5818.0,0
89.0,5884.0,0
91.0,6017.0,0
93.0,6149.0,0
94.0,6215.0,0
96.0,6347.0,0
92.0,6083.0,0
89.0,5884.0,0
85.0,5620.0,0
81.0,5355.0,1
77.0,5091.0,1
74.0,4893.0,1
70.0,4628.0,1
78.0,5157.0,1
85.0,5620.0,0
92.0,6083.0,0
100.0,6612.0,0
107.0,7074.0,0
115.0,7603.0,0
122.0,8066.0,0
109.0,7207.0,0
95.0,6281.0,0
82.0,5421.0,0
68.0,4496.0,1
55.0,3636.0,1
41.0,2711.0,1
28.0,1851.0,1
28.0,1851.0,1
28.0,1851.0,1
28.0,1851.0,1
28.0,1851.0,1
28.0,1851.0,1
27.0,1785.0,1
27.0,1785.0,1
29.0,1917.0,1
30.0,1983.0,1
32.0,2116.0,1
33.0,2182.0,1
35.0,2314.0,1
36.0,2380.0,1
38.0,2512.0,1
32.0,2116.0,1
27.0,1785.0,1
22.0,1455.0,1
16.0,1058.0,1
11.0,727.0,1
5.0,331.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
1.0,66.0,1
3.0,198.0,1
4.0,264.0,1
6.0,397.0,1
7.0,463.0,1
9.0,595.0,1
10.0,661.0,1
12.0,793.0,1
11.0,727.0,1
9.0,595.0,1
8.0,529.0,1
7.0,463.0,1
5.0,331.0,1
4.0,264.0,1
3.0,198.0,1
5.0,331.0,1
7.0,463.0,1
9.0,595.0,1
11.0,727.0,1
13.0,860.0,1
15.0,992.0,1
17.0,1124.0,1
15.0,992.0,1
12.0,793.0,1
10.0,661.0,1
7.0,463.0,1
5.0,331.0,1
3.0,198.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
2.0,132.0,1
3.0,198.0,1
5.0,331.0,1
6.0,397.0,1
8.0,529.0,1
9.0,595.0,1
11.0,727.0,1
15.0,992.0,1
19.0,1256.0,1
24.0,1587.0,1
28.0,1851.0,1
32.0,2116.0,1
36.0,2380.0,1
41.0,2711.0,1
44.0,2909.0,1
48.0,3174.0,1
52.0,3438.0,1
55.0,3636.0,1
59.0,3901.0,1
63.0,4165.0,1
66.0,4364.0,1
66.0,4364.0,1
66.0,4364.0,1
66.0,4364.0,1
70.0,4628.0,1
74.0,4893.0,1
72.0,4760.0,1
70.0,4628.0,1
68.0,4496.0,1
66.0,4364.0,1
64.0,4231.0,1
58.0,3835.0,1
53.0,3504.0,1
48.0,3174.0,1
44.0,2909.0,1
39.0,2579.0,1
34.0,2248.0,1
30.0,1983.0,1
25.0,1653.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
21.0,1388.0,1
22.0,1455.0,1
23.0,1521.0,1
25.0,1653.0,1
26.0,1719.0,1
27.0,1785.0,1
29.0,1917.0,1
30.0,1983.0,1
30.0,1983.0,1
29.0,1917.0,1
29.0,1917.0,1
29.0,1917.0,1
28.0,1851.0,1
28.0,1851.0,1
28.0,1851.0,1
28.0,1851.0,1
29.0,1917.0,1
30.0,1983.0,1
30.0,1983.0,1
31.0,2050.0,1
31.0,2050.0,1
30.0,1983.0,1
29.0,1917.0,1
28.0,1851.0,1
27.0,1785.0,1
26.0,1719.0,1
24.0,1587.0,1
21.0,1388.0,1
17.0,1124.0,1
20.0,1322.0,1
23.0,1521.0,1
25.0,1653.0,1
28.0,1851.0,1
30.0,1983.0,1
30.0,1983.0,1
30.0,1983.0,1
28.0,1851.0,1
25.0,1653.0,1
23.0,1521.0,1
20.0,1322.0,1
17.0,1124.0,1
21.0,1388.0,1
24.0,1587.0,1
27.0,1785.0,1
30.0,1983.0,1
32.0,2116.0,1
35.0,2314.0,1
37.0,2446.0,1
35.0,2314.0,1
32.0,2116.0,1
27.0,1785.0,1
22.0,1455.0,1
17.0,1124.0,1
11.0,727.0,1
6.0,397.0,1
5.0,331.0,1
4.0,264.0,1
8.0,529.0,1
12.0,793.0,1
15.0,992.0,1
19.0,1256.0,1
22.0,1455.0,1
27.0,1785.0,1
31.0,2050.0,1
29.0,1917.0,1
27.0,1785.0,1
24.0,1587.0,1
22.0,1455.0,1
20.0,1322.0,1
15.0,992.0,1
11.0,727.0,1
,,1
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
895.0,9065.0,0
821.0,8316.0,0
747.0,7566.0,0
674.0,6827.0,0
600.0,6077.0,0
490.0,4963.0,1
380.0,3849.0,1
270.0,2735.0,1
233.0,2360.0,1
197.0,1995.0,1
161.0,1631.0,1
117.0,1185.0,1
109.0,1104.0,1
101.0,1023.0,1
93.0,942.0,1
85.0,861.0,1
77.0,780.0,1
68.0,689.0,1
68.0,689.0,1
67.0,679.0,1
65.0,658.0,1
62.0,628.0,1
